Index,address,price,latitude,longitude,raw data
134,600 hidden valley club drive ann arbor,1110.0,42.247112,-83.743149,"{'place_id': 254604566, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8733327, 'boundingbox': ['42.247062', '42.247162', '-83.743199', '-83.743099'], 'lat': '42.247112', 'lon': '-83.743149', 'display_name': '600, Hidden Valley Club Drive, Hidden Valley-, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.711}"
135,3100 s. winter st. ann arbor,835.0,None,None,None
138,140 lauff ann arbor,980.0,None,None,None
139,2960 international ann arbor,989.0,42.25326811764706,-83.65968235294118,"{'place_id': 254591773, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8724352, 'boundingbox': ['42.253218117647', '42.253318117647', '-83.659732352941', '-83.659632352941'], 'lat': '42.25326811764706', 'lon': '-83.65968235294118', 'display_name': '2960, International Drive, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.21100000000000002}"
141,212 stevens drive ann arbor,918.0,42.23537281632653,-83.63840071428572,"{'place_id': 254592877, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8728722, 'boundingbox': ['42.235322816327', '42.235422816327', '-83.638450714286', '-83.638350714286'], 'lat': '42.23537281632653', 'lon': '-83.63840071428572', 'display_name': '212, Stevens Drive, Eastlawn, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.31100000000000005}"
146,101 lake village ann arbor,1544.0,None,None,None
147,3089 woodland hills dr ann arbor,809.0,42.24490951020408,-83.67479369387755,"{'place_id': 254584862, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 517527436, 'boundingbox': ['42.244859510204', '42.244959510204', '-83.674843693878', '-83.674743693878'], 'lat': '42.24490951020408', 'lon': '-83.67479369387755', 'display_name': '3089, Woodland Hills Drive, Evergreen Apartments, Pittsfield Charter Township, Washtenaw County, Michigan, 48108, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.411}"
150,1980 pauline boulevard ann arbor,1249.0,42.26804544897959,-83.77355891836734,"{'place_id': 254612101, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 442013268, 'boundingbox': ['42.26799544898', '42.26809544898', '-83.773608918367', '-83.773508918367'], 'lat': '42.26804544897959', 'lon': '-83.77355891836734', 'display_name': '1980, Pauline Boulevard, Wildwood, Ann Arbor, Ann\xa0Arbor Charter\xa0Township, Washtenaw County, Michigan, 48103, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.511}"
151,2820 windwood ann arbor,1644.0,42.317237859237146,-83.70603874865243,"{'place_id': 254605875, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8725103, 'boundingbox': ['42.317187859237', '42.317287859237', '-83.706088748652', '-83.705988748652'], 'lat': '42.317237859237146', 'lon': '-83.70603874865243', 'display_name': '2820, Windwood Drive, Orion NorthStar Apartments, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.411}"
152,212 stevens dr ann arbor,918.0,42.23537281632653,-83.63840071428572,"{'place_id': 254592877, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8728722, 'boundingbox': ['42.235322816327', '42.235422816327', '-83.638450714286', '-83.638350714286'], 'lat': '42.23537281632653', 'lon': '-83.63840071428572', 'display_name': '212, Stevens Drive, Eastlawn, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.31100000000000005}"
153,1505 natalie ln ann arbor,1265.0,42.2939505433245,-83.6833615036768,"{'place_id': 254598836, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 441612496, 'boundingbox': ['42.293900543324', '42.294000543325', '-83.683411503677', '-83.683311503677'], 'lat': '42.2939505433245', 'lon': '-83.6833615036768', 'display_name': '1505, Natalie Lane, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.411}"
154,3089 woodland hills dr ann arbor,1249.0,42.24490951020408,-83.67479369387755,"{'place_id': 254584862, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 517527436, 'boundingbox': ['42.244859510204', '42.244959510204', '-83.674843693878', '-83.674743693878'], 'lat': '42.24490951020408', 'lon': '-83.67479369387755', 'display_name': '3089, Woodland Hills Drive, Evergreen Apartments, Pittsfield Charter Township, Washtenaw County, Michigan, 48108, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.411}"
155,275 harbor way ann arbor,1499.0,42.248894899999996,-83.74726903728029,"{'place_id': 184121333, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 444986113, 'boundingbox': ['42.2487875', '42.2489669', '-83.7473987', '-83.7471526'], 'lat': '42.248894899999996', 'lon': '-83.74726903728029', 'display_name': 'Harbor House Clubhouse, 275, Harbor Way, Harbor\xa0House of Ann\xa0Arbor, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America', 'class': 'building', 'type': 'yes', 'importance': 0.511}"
156,3089 woodland hills dr ann arbor,959.0,42.24490951020408,-83.67479369387755,"{'place_id': 254584862, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 517527436, 'boundingbox': ['42.244859510204', '42.244959510204', '-83.674843693878', '-83.674743693878'], 'lat': '42.24490951020408', 'lon': '-83.67479369387755', 'display_name': '3089, Woodland Hills Drive, Evergreen Apartments, Pittsfield Charter Township, Washtenaw County, Michigan, 48108, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.411}"
157,1771 plymouth road ann arbor,2350.0,42.2984894,-83.7199365,"{'place_id': 43004756, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 3196332146, 'boundingbox': ['42.2984394', '42.2985394', '-83.7199865', '-83.7198865'], 'lat': '42.2984894', 'lon': '-83.7199365', 'display_name': 'Seoul Street, 1771, Plymouth Road, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America', 'class': 'amenity', 'type': 'restaurant', 'importance': 0.511, 'icon': 'https://nominatim.openstreetmap.org/images/mapicons/food_restaurant.p.20.png'}"
158,600 hidden valley club drive ann arbor,1450.0,42.247112,-83.743149,"{'place_id': 254604566, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8733327, 'boundingbox': ['42.247062', '42.247162', '-83.743199', '-83.743099'], 'lat': '42.247112', 'lon': '-83.743149', 'display_name': '600, Hidden Valley Club Drive, Hidden Valley-, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.711}"
159,1980 pauline boulevard ann arbor,1189.0,42.26804544897959,-83.77355891836734,"{'place_id': 254612101, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 442013268, 'boundingbox': ['42.26799544898', '42.26809544898', '-83.773608918367', '-83.773508918367'], 'lat': '42.26804544897959', 'lon': '-83.77355891836734', 'display_name': '1980, Pauline Boulevard, Wildwood, Ann Arbor, Ann\xa0Arbor Charter\xa0Township, Washtenaw County, Michigan, 48103, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.511}"
160,2960 birch hollow dr ann arbor,1179.0,42.238664,-83.721835,"{'place_id': 254600731, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8726243, 'boundingbox': ['42.238614', '42.238714', '-83.721885', '-83.721785'], 'lat': '42.238664', 'lon': '-83.721835', 'display_name': '2960, Birch Hollow Drive, Ann Arbor, Washtenaw County, Michigan, 48108, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.611}"
161,3089 woodland hills dr ann arbor,939.0,42.24490951020408,-83.67479369387755,"{'place_id': 254584862, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 517527436, 'boundingbox': ['42.244859510204', '42.244959510204', '-83.674843693878', '-83.674743693878'], 'lat': '42.24490951020408', 'lon': '-83.67479369387755', 'display_name': '3089, Woodland Hills Drive, Evergreen Apartments, Pittsfield Charter Township, Washtenaw County, Michigan, 48108, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.411}"
162,324 e jefferson st ann arbor,1345.0,42.276000749999994,-83.74516835,"{'place_id': 193350316, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 500443515, 'boundingbox': ['42.2759249', '42.2760766', '-83.7452388', '-83.7450979'], 'lat': '42.276000749999994', 'lon': '-83.74516835', 'display_name': '324, East Jefferson Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'yes', 'importance': 0.611}"
163,3400 nixon rd ann arbor,2731.0,42.32340756987026,-83.70773615416842,"{'place_id': 254601100, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 440954798, 'boundingbox': ['42.32335756987', '42.32345756987', '-83.707786154168', '-83.707686154168'], 'lat': '42.32340756987026', 'lon': '-83.70773615416842', 'display_name': '3400, Nixon Road, Ann\xa0Arbor Charter\xa0Township, Washtenaw County, Michigan, 48105, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.411}"
164,2960 international drive ann arbor,989.0,42.25326811764706,-83.65968235294118,"{'place_id': 254591773, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8724352, 'boundingbox': ['42.253218117647', '42.253318117647', '-83.659732352941', '-83.659632352941'], 'lat': '42.25326811764706', 'lon': '-83.65968235294118', 'display_name': '2960, International Drive, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.31100000000000005}"
165,140 lauff drive ann arbor,1030.0,None,None,None
166,3050 birch hollow dr ann arbor,1425.0,42.23897849959804,-83.71850497747207,"{'place_id': 254613549, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8726245, 'boundingbox': ['42.238928499598', '42.239028499598', '-83.718554977472', '-83.718454977472'], 'lat': '42.23897849959804', 'lon': '-83.71850497747207', 'display_name': '3050, Birch Hollow Drive, Ann Arbor, Washtenaw County, Michigan, 48108, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.611}"
167,3400 nixon rd ann arbor,2003.0,42.32340756987026,-83.70773615416842,"{'place_id': 254601100, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 440954798, 'boundingbox': ['42.32335756987', '42.32345756987', '-83.707786154168', '-83.707686154168'], 'lat': '42.32340756987026', 'lon': '-83.70773615416842', 'display_name': '3400, Nixon Road, Ann\xa0Arbor Charter\xa0Township, Washtenaw County, Michigan, 48105, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.411}"
168,4014 gleaner hall ann arbor,3990.0,None,None,None
169,3400 nixon rd ann arbor,1903.0,42.32340756987026,-83.70773615416842,"{'place_id': 254601100, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 440954798, 'boundingbox': ['42.32335756987', '42.32345756987', '-83.707786154168', '-83.707686154168'], 'lat': '42.32340756987026', 'lon': '-83.70773615416842', 'display_name': '3400, Nixon Road, Ann\xa0Arbor Charter\xa0Township, Washtenaw County, Michigan, 48105, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.411}"
170,1550 brookfield ann arbor,1579.0,42.24856338835245,-83.76273307136461,"{'place_id': 254586444, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8730013, 'boundingbox': ['42.248513388352', '42.248613388352', '-83.762783071365', '-83.762683071365'], 'lat': '42.24856338835245', 'lon': '-83.76273307136461', 'display_name': '1550, Brookfield Drive, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.411}"
171,3400 nixon rd ann arbor,1626.0,42.32340756987026,-83.70773615416842,"{'place_id': 254601100, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 440954798, 'boundingbox': ['42.32335756987', '42.32345756987', '-83.707786154168', '-83.707686154168'], 'lat': '42.32340756987026', 'lon': '-83.70773615416842', 'display_name': '3400, Nixon Road, Ann\xa0Arbor Charter\xa0Township, Washtenaw County, Michigan, 48105, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.411}"
172,1550 brookfield ann arbor,1579.0,42.24856338835245,-83.76273307136461,"{'place_id': 254586444, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8730013, 'boundingbox': ['42.248513388352', '42.248613388352', '-83.762783071365', '-83.762683071365'], 'lat': '42.24856338835245', 'lon': '-83.76273307136461', 'display_name': '1550, Brookfield Drive, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.411}"
174,2960 birch hollow dr ann arbor,1209.0,42.238664,-83.721835,"{'place_id': 254600731, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8726243, 'boundingbox': ['42.238614', '42.238714', '-83.721885', '-83.721785'], 'lat': '42.238664', 'lon': '-83.721835', 'display_name': '2960, Birch Hollow Drive, Ann Arbor, Washtenaw County, Michigan, 48108, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.611}"
176,3400 nixon rd ann arbor,1486.0,42.32340756987026,-83.70773615416842,"{'place_id': 254601100, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 440954798, 'boundingbox': ['42.32335756987', '42.32345756987', '-83.707786154168', '-83.707686154168'], 'lat': '42.32340756987026', 'lon': '-83.70773615416842', 'display_name': '3400, Nixon Road, Ann\xa0Arbor Charter\xa0Township, Washtenaw County, Michigan, 48105, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.411}"
178,2726 golfside dr. ann arbor,895.0,42.604732,-83.451609,"{'place_id': 82586084, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8713528, 'boundingbox': ['42.604673', '42.6060978', '-83.455986', '-83.446556'], 'lat': '42.604732', 'lon': '-83.451609', 'display_name': 'Golfside Drive, Commerce Township, Oakland County, Michigan, 48382, United States of America', 'class': 'highway', 'type': 'residential', 'importance': 0.3}"
179,2720 golfside dr. ann arbor,995.0,42.604732,-83.451609,"{'place_id': 82586084, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8713528, 'boundingbox': ['42.604673', '42.6060978', '-83.455986', '-83.446556'], 'lat': '42.604732', 'lon': '-83.451609', 'display_name': 'Golfside Drive, Commerce Township, Oakland County, Michigan, 48382, United States of America', 'class': 'highway', 'type': 'residential', 'importance': 0.3}"
180,2716 golfside dr. ann arbor,895.0,42.604732,-83.451609,"{'place_id': 82586084, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8713528, 'boundingbox': ['42.604673', '42.6060978', '-83.455986', '-83.446556'], 'lat': '42.604732', 'lon': '-83.451609', 'display_name': 'Golfside Drive, Commerce Township, Oakland County, Michigan, 48382, United States of America', 'class': 'highway', 'type': 'residential', 'importance': 0.3}"
