StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q4,Q5,Q55,Q6#1_1,Q6#2_1,Q7#1_1,Q7#2_1,Q8,Q9,Q10,Q11,Q11_7_TEXT,Q12,Q13,Q14,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q16,Q17,Q18,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q20#1_1,Q20#2_1,Q21,Q22,Q23,Q24_1,Q24_2,Q24_3,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q31_4_TEXT,Q33,Q33_7_TEXT,Q34,Q35,Q54,Q31_4_TEXT - Parent Topics,Q31_4_TEXT - Sentiment Polarity,Q31_4_TEXT - Sentiment Score,Q31_4_TEXT - Sentiment,Q31_4_TEXT - Topic Sentiment Label,Q31_4_TEXT - Topic Sentiment Score,Q31_4_TEXT - Topics
11/26/2019 07:26:55,11/26/2019 07:33:33,IP Address,24.127.103.30,100,397,True,11/26/2019 07:33:33,R_xnF5AKMXP7koaCB,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.29859342966935,-83.68833836999511",530,1,September,2019,September,2018,September,September,GreenBrier Apartments ,"Water,Heat,Parking",,Definitely not,Yes,Yes,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,All of them,Once or twice a semester,Once or twice a semester,Strongly Agree,Strongly Agree,,Strongly Agree,,,,,10,Yes,Neither comfortable nor uncomfortable,Somewhat agree,Disagree,Disagree,28,Graduate,,Engineering,White,No,Female,,Heterosexual,,"$50,000 to $74,999",I am fully financially independent,kdetter,,,,,,,
11/26/2019 07:33:57,11/26/2019 07:34:09,IP Address,35.1.100.16,100,12,True,11/26/2019 07:34:11,R_10NRtv6uPJkA6ua,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 07:26:59,11/26/2019 07:36:05,IP Address,35.3.44.218,100,545,True,11/26/2019 07:36:05,R_1mknY9tBAH8ZS0L,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.27392488542666,-83.72953710046386",675,40,January,2019,August,2019,August,May,Triangle Building and Housing Corp,"Water,Electricity,Heat,Laundry",,Definitely yes,Yes,Yes,Agree,Agree,Disagree,Neutral,Agree,Agree,Agree,,Once or twice a semester,Once or twice a semester,Strongly Agree,Agree,Agree,Agree,,,,,8,No,,Somewhat agree,Strongly Agree,Strongly Agree,20,Undergraduate,Junior,Engineering,White,No,Male,,Heterosexual,,"$50,000 to $74,999",I am mostly financially dependent on other(s) (I am responsible for less than 50% of my finances),nolank,,,,,,,
11/26/2019 07:21:29,11/26/2019 07:36:28,IP Address,108.252.129.204,100,899,True,11/26/2019 07:36:29,R_emQpkSPSfYJIVAl,,,,,42.0310974121094,-87.6857986450195,anonymous,EN,Yes,"42.26878041989638,-83.73852786508178",738,5 total (w/me),November,2017,August,2018,September,August,Arborstone Properties,"Water,Heat,Parking",,Definitely yes,Yes,Yes,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Once or twice every other month,Once or twice a semester,Agree,Strongly Agree,,Agree,,,,,9,No,,Neutral,Neutral,Somewhat agree,21,Undergraduate,Senior,LSA,White,No,Female,,Heterosexual,,"$100,000 to $149,999",I am mostly financially dependent on other(s) (I am responsible for less than 50% of my finances),Zoesso,,,,,,,
11/26/2019 07:29:53,11/26/2019 07:36:58,IP Address,68.36.54.185,100,425,True,11/26/2019 07:36:59,R_3RmARDOxKwQc4go,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.30088488109784,-83.722037133286",420,3,August,2018,September,2018,September,August,Parc Pointe,"Water,Heat,Parking",,Definitely not,Yes,Maybe,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Some of them,Once or twice a semester,Once or twice a semester,Agree,,,Strongly Agree,,,,,8,No,,Disagree,Strongly Agree,Strongly Agree,27,Graduate,,Engineering,South Asian,No,Male,,Heterosexual,,"Less than $49,000",I am fully financially dependent on other(s),sansid,,,,,,,
11/26/2019 07:30:13,11/26/2019 07:37:16,IP Address,35.3.66.69,100,423,True,11/26/2019 07:37:18,R_27dSQleyoOqbRNC,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.279021302942404,-83.7439351984558",695,1,January,2018,September,2018,September,August,Campus Management,"Water,Electricity,Heat",,Definitely yes,Yes,No,Strongly disagree,Agree,Neutral,Agree,Agree,,Agree,Some of them,Once or twice a month,Once or twice a semester,Disagree,Strongly Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly Agree,September,2019,2,No,,Somewhat agree,Disagree,Neutral,21,Undergraduate,Junior,Engineering,Prefer not to say,Prefer not to say,Preferred response not listed (Please specify),Wheelbarrow,Asexual,,"$200,000 or more",I am fully financially dependent on other(s),ahos,,0,1,Positive,,,Unknown
11/26/2019 07:38:23,11/26/2019 07:38:35,IP Address,35.1.73.67,100,12,True,11/26/2019 07:38:36,R_1kXEqsgjNmawxWQ,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 07:38:43,11/26/2019 07:38:52,IP Address,107.77.194.232,100,8,True,11/26/2019 07:38:52,R_25DwHKkZqq0iTXb,,,,,42.4942932128906,-83.2071990966797,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 07:31:51,11/26/2019 07:40:01,IP Address,35.1.202.35,100,489,True,11/26/2019 07:40:01,R_1LpSviJCt412ph9,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.27446471240459,-83.73277720895385",1100,3,September,2017,August,2018,August,August,Landmark,"Wifi,Heat,Laundry",,Definitely not,Yes,Maybe,Disagree,Agree,Agree,Strongly Agree,Strongly Agree,,Strongly Agree,,Once or twice a semester,Never,Agree,,Agree,Neutral,Strongly Agree,Agree,September,2019,7,No,,Somewhat agree,Disagree,Somewhat agree,21,Undergraduate,Senior,Business,White,No,Female,,Heterosexual,,"$100,000 to $149,999",I am mostly financially dependent on other(s) (I am responsible for less than 50% of my finances),abaustin,,,,,,,
11/26/2019 07:39:41,11/26/2019 07:40:29,IP Address,35.1.114.123,100,48,True,11/26/2019 07:40:30,R_2qjxi4Ce4GaThos,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 07:36:14,11/26/2019 07:42:02,IP Address,35.3.126.40,100,348,True,11/26/2019 07:42:03,R_3jfEDYx2RkUlwRY,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.266493855994966,-83.73747643914794",650,4,October,2017,July,2018,July,June,CMB,"Laundry,Parking",,Definitely yes,Yes,No,Disagree,Neutral,Agree,Agree,Agree,Neutral,Agree,,Once or twice a month,Once or twice a semester,Strongly disagree,Agree,,Agree,Agree,,,,3,No,,Disagree,Neutral,Somewhat agree,20,Undergraduate,Junior,Engineering,White,No,Female,,Queer,,"$50,000 to $74,999",I am mostly financially independent (I am responsible for more than 50% of my finances),reisnerd,,,,,,,
11/26/2019 07:39:10,11/26/2019 07:43:20,IP Address,35.1.30.143,100,250,True,11/26/2019 07:43:21,R_2tmygGxtQ5yq6Fl,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.27683037021776,-83.73020228829955",850,7,September,2017,August,2018,August,August,Tom Ewing with PMSI,"Laundry,Parking",,Definitely yes,Yes,No,Strongly disagree,Strongly disagree,Agree,Neutral,Disagree,Disagree,Agree,Some of them,Once or twice a week,Once of twice a month,Disagree,Strongly disagree,,Disagree,,,,,3,No,,Disagree,Strongly Agree,Somewhat agree,21,Undergraduate,Senior,Education,White,No,Female,,Heterosexual,,"$100,000 to $149,999",I am fully financially dependent on other(s),hwhitman,,,,,,,
11/26/2019 07:39:42,11/26/2019 07:43:39,IP Address,35.2.65.227,100,236,True,11/26/2019 07:43:39,R_1MMmOx7jFGYPPyn,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.26944731874452,-83.75485715356444",800,1,May,2018,August,2018,August,August,Paul Robertson,"Laundry,Parking",,Definitely yes,Yes,Yes,Strongly disagree,Strongly disagree,Disagree,Strongly Agree,Strongly Agree,,Agree,,Once or twice a semester,Never,Strongly Agree,Strongly Agree,,Agree,,,,,8,No,,Strongly disagree,Neutral,Strongly Agree,25,Graduate,,LSA,White,No,Female,,Heterosexual,,"$200,000 or more",I am fully financially independent,leajbart,,,,,,,
11/26/2019 07:23:24,11/26/2019 07:44:00,IP Address,68.36.55.181,100,1236,True,11/26/2019 07:44:01,R_2s0B9GzDQFLa2KU,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.30132320245735,-83.71872243371581",1009,0,October,2018,August,2019,August,August,I don’t know,"Water,Heat,Parking",,Definitely not,No,Yes,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,,Once or twice a semester,Never,Neutral,Neutral,,Neutral,,,,,7,No,,Somewhat agree,Somewhat agree,Somewhat agree,19,Undergraduate,Sophomore,"Music, Theatre, and Dance",White,No,Female,,Heterosexual,,"$50,000 to $74,999",I am mostly financially dependent on other(s) (I am responsible for less than 50% of my finances),Tresslee,,,,,,,
11/26/2019 07:44:12,11/26/2019 07:44:17,IP Address,35.1.25.190,100,5,True,11/26/2019 07:44:19,R_2azy67qXtwmOpCj,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 07:45:05,11/26/2019 07:45:12,IP Address,35.1.98.222,100,7,True,11/26/2019 07:45:13,R_BFGbderKwdDFiU1,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 07:41:40,11/26/2019 07:45:22,IP Address,73.145.179.173,100,221,True,11/26/2019 07:45:22,R_1P6hztuCtQdwrkB,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,Yes,"42.28243125911334,-83.74205394114472",950,6,September,2018,September,2019,September,August,Michigan Rental,"Water,Laundry,Parking",,Definitely yes,Yes,Yes,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,All of them,Once or twice every other month,Never,Agree,Strongly disagree,Agree,Agree,Strongly Agree,Agree,September,,9,No,,Disagree,Somewhat agree,Somewhat agree,24,Graduate,,Dentistry,South Asian,No,Male,,Heterosexual,,"$50,000 to $74,999",I am mostly financially independent (I am responsible for more than 50% of my finances),vutommy,,,,,,,
11/26/2019 07:45:23,11/26/2019 07:45:48,IP Address,35.1.83.198,100,25,True,11/26/2019 07:45:49,R_1LhcRMPA5wDkQpA,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 07:31:16,11/26/2019 07:46:33,IP Address,35.1.173.217,100,916,True,11/26/2019 07:46:34,R_1pXNl2geLZn4SuP,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.272178354700884,-83.74378499475097",510,3,October,2017,August,2018,August,August,VS4 Properties,"Water,Heat,Parking",,Definitely yes,Yes,Yes,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Once or twice a semester,Never,Strongly Agree,,,Strongly Agree,Strongly Agree,Neutral,October,,9,No,,Disagree,Disagree,Neutral,20,Undergraduate,Senior,LSA,East Asian,No,Female,,Heterosexual,,"$75,000 to $99,999",I am fully financially dependent on other(s),maica,,,,,,,
11/26/2019 07:48:25,11/26/2019 07:48:36,IP Address,35.1.101.99,100,11,True,11/26/2019 07:48:36,R_2wu9YncVBYC49de,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 07:42:55,11/26/2019 07:49:21,IP Address,35.1.247.0,100,385,True,11/26/2019 07:49:22,R_2fBcPWc3Eo2KqE3,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.27043177557746,-83.7363177248535",920,3,October,2017,August,2018,August,August,Varsity Management,"Water,Heat,Parking,Other",Pay-For Laundry,Definitely yes,Yes,Yes,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,All of them,Once or twice every other month,Once or twice a semester,Agree,Strongly Agree,,Strongly Agree,,,,,10,No,,Neutral,Somewhat agree,Somewhat agree,24,Graduate,,Law,White,No,Female,,Heterosexual,,"$200,000 or more",I am mostly financially independent (I am responsible for more than 50% of my finances),odworkin,,,,,,,
11/26/2019 07:48:49,11/26/2019 07:49:54,IP Address,35.2.38.128,100,64,True,11/26/2019 07:49:55,R_31t7l0Ho5DlOLVl,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 07:51:09,11/26/2019 07:51:23,IP Address,35.3.125.189,100,14,True,11/26/2019 07:51:24,R_USn9bidtE1gCcNz,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 07:49:09,11/26/2019 07:52:36,IP Address,35.2.203.159,100,207,True,11/26/2019 07:52:37,R_25NI9jEusbbDcz5,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.26328617519147,-83.73730477777099",800,1,August,2019,August,2019,August,December,Sandra Stewart,Parking,,Definitely yes,No,Maybe,Strongly disagree,Neutral,Agree,Neutral,Agree,,Strongly Agree,,Once or twice a month,Never,Disagree,Strongly disagree,,Agree,,,,,6,No,,Strongly disagree,Somewhat agree,Strongly Agree,22,Undergraduate,Freshman,Engineering,White,No,Male,,Heterosexual,,"$150,000 to $199,999",I am mostly financially independent (I am responsible for more than 50% of my finances),jakobkl,,,,,,,
11/26/2019 07:52:24,11/26/2019 07:52:44,IP Address,98.224.221.165,100,20,True,11/26/2019 07:52:45,R_1pu0d8bjM1DLXN0,,,,,42.1699981689453,-83.7818984985352,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 07:53:10,11/26/2019 07:53:43,IP Address,35.1.90.12,100,33,True,11/26/2019 07:53:44,R_2dhhR29Jf6LRsPs,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 07:50:02,11/26/2019 07:54:50,IP Address,73.145.177.97,100,287,True,11/26/2019 07:54:50,R_1MVSu9RWS1AQLT4,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,Yes,"42.29705391259354,-83.72522410836791",500,2,March,2018,August,2018,September,August,Dana Hatt,"Water,Parking",,Definitely not,Yes,Yes,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,,Once or twice a semester,Never,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly disagree,,,9,No,,Somewhat agree,Neutral,Disagree,21,Undergraduate,Junior,Engineering,"White,Middle Eastern or North African",No,Female,,Heterosexual,,"$100,000 to $149,999",I am mostly financially dependent on other(s) (I am responsible for less than 50% of my finances),mtkurk,,,,,,,
11/26/2019 07:56:37,11/26/2019 07:56:46,IP Address,35.2.39.249,100,8,True,11/26/2019 07:56:47,R_yx0Vva5uMXnVnMt,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 08:00:19,11/26/2019 08:00:27,IP Address,35.3.28.3,100,7,True,11/26/2019 08:00:27,R_2pRiNf2WRtcvjlL,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 08:00:39,11/26/2019 08:00:48,IP Address,35.2.161.3,100,9,True,11/26/2019 08:00:49,R_3kI1wW0nceQlI1T,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 08:00:53,11/26/2019 08:01:23,Spam,35.2.161.3,100,29,True,11/26/2019 08:01:23,R_2AEkdqkmb0Xwu0p,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 08:02:15,11/26/2019 08:02:24,IP Address,35.2.26.129,100,8,True,11/26/2019 08:02:24,R_1jVsxkCRrBiTWAv,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 08:04:11,11/26/2019 08:04:22,IP Address,35.3.126.151,100,10,True,11/26/2019 08:04:23,R_3j2I4VCKnqgHuiT,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 08:03:39,11/26/2019 08:10:04,IP Address,174.230.16.182,100,385,True,11/26/2019 08:10:05,R_6hf7eqnGaRiXWCt,,,,,42.3695068359375,-83.4768981933594,anonymous,EN,Yes,"42.277560689589734,-83.74339875665282",800,3,November,2017,August,2018,August,August, Zaragon West,"Wifi,Laundry",,Definitely not,Yes,No,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Once or twice every other month,Never,Strongly Agree,Strongly Agree,,Agree,,,,,8,No,,Disagree,Strongly Agree,Strongly Agree,21,Undergraduate,Senior,Business,East Asian,No,Female,,Heterosexual,,"$200,000 or more",I am mostly financially dependent on other(s) (I am responsible for less than 50% of my finances),Sonialee,,,,,,,
11/26/2019 08:04:35,11/26/2019 08:10:51,IP Address,73.144.153.36,100,375,True,11/26/2019 08:10:52,R_3MDPfRMVexDXW1F,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.29640317756505,-83.72584638085937",705,1,March,2018,August,2018,August,August,Brenda Grigg,"Water,Parking",,Definitely not,Yes,Yes,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,,Once or twice a month,Once or twice a semester,Neutral,Agree,,Strongly Agree,,,,,9,Yes,Yes,Somewhat agree,Somewhat agree,Neutral,21,Undergraduate,Junior,Engineering,White,No,Transgender Woman,,Gay/Lesbian,,"$75,000 to $99,999",I am mostly financially independent (I am responsible for more than 50% of my finances),kvwest,,,,,,,
11/26/2019 08:12:53,11/26/2019 08:13:24,IP Address,35.1.15.110,100,30,True,11/26/2019 08:13:25,R_2vf6vcC58IrtXWV,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 08:11:05,11/26/2019 08:15:57,IP Address,35.1.114.19,100,291,True,11/26/2019 08:15:57,R_1E1ndDPacC7F9IU,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.28306956515957,-83.74086675134276",735,6,April,2018,August,2018,August,August,Cabrio,"Heat,Laundry,Parking",,Definitely yes,Yes,Maybe,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,Agree,,Once or twice every other month,Never,Agree,Agree,,Agree,,,,,7,No,,Neutral,Neutral,Neutral,24,Graduate,,Public Health,White,No,Female,,Heterosexual,,"$100,000 to $149,999",I am mostly financially dependent on other(s) (I am responsible for less than 50% of my finances),seegan,,,,,,,
11/26/2019 08:17:03,11/26/2019 08:17:12,IP Address,35.2.51.240,100,8,True,11/26/2019 08:17:13,R_3s6zi6T7VH4eG7A,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 08:16:14,11/26/2019 08:17:50,IP Address,35.1.79.82,100,96,True,11/26/2019 08:17:51,R_3rU3GIi50la11H2,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 08:18:45,11/26/2019 08:19:05,IP Address,174.230.11.10,100,19,True,11/26/2019 08:19:05,R_3KmtfyUiI5KE7WV,,,,,42.8813018798828,-83.885498046875,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 08:22:45,11/26/2019 08:22:53,IP Address,35.2.37.228,100,7,True,11/26/2019 08:22:54,R_ac0EFSXvK3H89G1,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 08:23:58,11/26/2019 08:24:04,IP Address,98.243.14.249,100,6,True,11/26/2019 08:24:05,R_1PbAZMgwJNDNZ70,,,,,42.66259765625,-83.1837005615234,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 08:24:49,11/26/2019 08:24:59,IP Address,35.2.246.139,100,9,True,11/26/2019 08:25:00,R_8dmkRVtGziOSM6Z,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 08:25:27,11/26/2019 08:25:30,IP Address,35.1.175.201,100,3,True,11/26/2019 08:25:31,R_qPJHYGjiT52YLKx,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 08:27:40,11/26/2019 08:28:00,IP Address,35.1.129.74,100,19,True,11/26/2019 08:28:01,R_279xfkCfqFWqJeN,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2019 09:11:12,11/26/2019 08:29:39,IP Address,207.75.154.118,100,83907,True,11/26/2019 08:29:40,R_3F2mDXGRoex36iE,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.27016184539509,-83.7330561586914",880,1 (2 of us total),May,2018,August,2018,August,August,Varsity Management,"Water,Heat",,Definitely not,Yes,Maybe,Agree,Neutral,Agree,Agree,Neutral,Neutral,Neutral,,Once or twice a month,Once or twice every other month,Agree,Disagree,Neutral,Disagree,Neutral,Neutral,September,2019,6,No,,Neutral,Somewhat agree,Strongly Agree,23,Graduate,,Social Work,White,No,Female,,Heterosexual,,"Less than $49,000",I am mostly financially independent (I am responsible for more than 50% of my finances),lrall,,,,,,,
11/26/2019 08:33:41,11/26/2019 08:33:52,IP Address,35.2.243.236,100,10,True,11/26/2019 08:33:53,R_1rNtE9TXyJCFfRR,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 08:37:28,11/26/2019 08:37:37,IP Address,35.3.82.219,100,8,True,11/26/2019 08:37:37,R_10TaYjzp80Ia91X,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 08:32:08,11/26/2019 08:42:07,IP Address,174.230.20.110,100,598,True,11/26/2019 08:42:08,R_u4Ebmtxt8BRCgxz,,,,,42.6410064697266,-83.4741973876953,anonymous,EN,Yes,"42.25861727883192,-83.71537503686523",500,2,August,2019,August,2019,August,August,Arbor Village,"Water,Heat,Parking",,I'm not sure,Yes,Yes,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,All of them,Once or twice a month,Once or twice every other month,Agree,Disagree,,Agree,,,,,8,No,,Somewhat agree,Neutral,Disagree,21,Graduate,,Public Health,East Asian,No,Female,,Bisexual,,"Less than $49,000",I am fully financially dependent on other(s),linyijin,,,,,,,
